"","Condition","Percent","paradigm","name","slopes"
"882","PPC_45","40","passive","Hetero",0.0241014292869021
"883","PPC_45","40","passive","Homo",0.0584772992486429
"884","PPC_45","40","passive","Hetero",0.0386270859886394
"885","PPC_45","40","passive","Homo",0.047189877846189
"886","PPC_45","40","passive","Hetero",0.0540710245865137
"887","PPC_45","40","passive","Homo",0.0620554028583644
"888","PPC_45","40","passive","Hetero",0.0556532690377539
"889","PPC_45","40","passive","Homo",0.0387182684709718
"890","PPC_45","40","passive","Hetero",0.0345171068362408
"891","PPC_45","40","passive","Homo",0.0361222123299677
"892","PPC_45","40","passive","Hetero",0.0399376466957077
"893","PPC_45","60","passive","Homo",0.0125186858909083
"894","PPC_45","60","passive","Hetero",0.00975254871415953
"895","PPC_45","60","passive","Homo",0.097072960711075
"896","PPC_45","60","passive","Hetero",0.107596574878387
"897","PPC_45","60","passive","Homo",0.0188100461747267
"898","PPC_45","60","passive","Hetero",0.0242376427551242
"899","PPC_45","60","passive","Homo",0.0525439469061691
"900","PPC_45","60","passive","Hetero",0.0446629971172208
"901","PPC_45","60","passive","Homo",0.0436281155531318
"902","PPC_45","60","passive","Hetero",0.0503791530952096
"903","PPC_45","60","passive","Homo",0.0610656275998962
"904","PPC_45","60","passive","Hetero",0.0673501701923338
"905","PPC_45","60","passive","Homo",0.0349474638826842
"906","PPC_45","60","passive","Hetero",0.0347912858142034
"907","PPC_45","60","passive","Homo",0.0438979607362397
"908","PPC_45","60","passive","Hetero",0.0437453134355064
"909","PPC_45","100","passive","Homo",0.0121168203968068
"910","PPC_45","100","passive","Hetero",0.00956055592761437
"911","PPC_45","100","passive","Homo",0.0928182646635439
"912","PPC_45","100","passive","Hetero",0.110063995076154
"913","PPC_45","100","passive","Homo",0.0179828950346128
"914","PPC_45","100","passive","Hetero",0.0235453536989555
"915","PPC_45","100","passive","Homo",0.0480939426433033
"916","PPC_45","100","passive","Hetero",0.0401613562810212
"917","PPC_45","100","passive","Homo",0.0393805025461636
"918","PPC_45","100","passive","Hetero",0.0439612146919377
"919","PPC_45","100","passive","Homo",0.0535315718673308
"920","PPC_45","100","passive","Hetero",0.0619584175028803
"921","PPC_45","100","passive","Homo",0.0348224056678636
"922","PPC_45","100","passive","Hetero",0.0336077992482182
"923","PPC_45","100","passive","Homo",0.0403446133467679
"924","PPC_45","100","passive","Hetero",0.0443348206323929
"925","PPC_90","0","passive","Homo",0.00181248004703615
"926","PPC_90","0","passive","Hetero",0.000891363743647872
"927","PPC_90","0","passive","Homo",0.0327564221332978
"928","PPC_90","0","passive","Hetero",0.0371166642842449
"929","PPC_90","0","passive","Homo",0.00222281309405843
"930","PPC_90","0","passive","Hetero",0.00506904390583834
"931","PPC_90","0","passive","Homo",0.0238252446345054
"932","PPC_90","0","passive","Hetero",0.0112582617740908
"933","PPC_90","0","passive","Homo",0.083981868562635
"934","PPC_90","0","passive","Hetero",0.0826519770958443
"935","PPC_90","0","passive","Homo",0.00806289222276555
"936","PPC_90","0","passive","Hetero",0.00362273051131478
"937","PPC_90","0","passive","Homo",0.0101224897217012
"938","PPC_90","0","passive","Hetero",0.0105396752851263
"939","PPC_90","0","passive","Homo",0.0325703123963525
"940","PPC_90","0","passive","Hetero",0.0366308720342466
"941","PPC_90","10","passive","Homo",0.0169202728630285
"942","PPC_90","10","passive","Hetero",0.0105581552957218
"943","PPC_90","10","passive","Homo",0.0449105483779935
"944","PPC_90","10","passive","Hetero",0.0303976227938951
"945","PPC_90","10","passive","Homo",0.0100950001404133
"946","PPC_90","10","passive","Hetero",0.00540611543025302
"947","PPC_90","10","passive","Homo",0.0683067823739811
"948","PPC_90","10","passive","Hetero",0.0443245571232371
"949","PPC_90","10","passive","Homo",0.109161124300847
"950","PPC_90","10","passive","Hetero",0.109819590537871
"951","PPC_90","10","passive","Homo",0.0364991940378292
"952","PPC_90","10","passive","Hetero",0.0128744947520735
"953","PPC_90","10","passive","Homo",0.0426649840300039
"954","PPC_90","10","passive","Hetero",0.0230021948020175
"955","PPC_90","10","passive","Homo",0.0632393161805795
"956","PPC_90","10","passive","Hetero",0.0592026127700716
"957","PPC_90","20","passive","Homo",0.0172150768955519
"958","PPC_90","20","passive","Hetero",0.0192027936505005
"959","PPC_90","20","passive","Homo",0.0689202787903619
"960","PPC_90","20","passive","Hetero",0.027662240797732
"961","PPC_90","20","passive","Homo",0.00846549431857935
"962","PPC_90","20","passive","Hetero",0.00512487285141333
"963","PPC_90","20","passive","Homo",0.0597398987928812
"964","PPC_90","20","passive","Hetero",0.0538761542736346
"965","PPC_90","20","passive","Homo",0.089743316069693
"966","PPC_90","20","passive","Hetero",0.0772322656275042
"967","PPC_90","20","passive","Homo",0.0438031837560183
"968","PPC_90","20","passive","Hetero",0.0352586928997065
"969","PPC_90","20","passive","Homo",0.0437768428219818
"970","PPC_90","20","passive","Hetero",0.0333432294450994
"971","PPC_90","20","passive","Homo",0.0590735581787074
"972","PPC_90","20","passive","Hetero",0.0677221744128717
"973","PPC_90","40","passive","Homo",0.0163512982380348
"974","PPC_90","40","passive","Hetero",0.0140478152969345
"975","PPC_90","40","passive","Homo",0.0646737768435863
"976","PPC_90","40","passive","Hetero",0.0373556231801274
"977","PPC_90","40","passive","Homo",0.00978029693392398
"978","PPC_90","40","passive","Hetero",0.0101241648993158
"979","PPC_90","40","passive","Homo",0.0629692909530604
"980","PPC_90","40","passive","Hetero",0.0564547680136275
"981","PPC_90","40","passive","Homo",0.0913970879709305
"982","PPC_90","40","passive","Hetero",0.074111230770516
"983","PPC_90","40","passive","Homo",0.0662499864245093
"984","PPC_90","40","passive","Hetero",0.0401217511580403
"985","PPC_90","40","passive","Homo",0.0404847690826367
"986","PPC_90","40","passive","Hetero",0.0395856237968998
"987","PPC_90","40","passive","Homo",0.0995305184550151
"988","PPC_90","40","passive","Hetero",0.0773111410750476
"989","PPC_90","60","passive","Homo",0.0170846805511895
"990","PPC_90","60","passive","Hetero",0.0118218619001851
"991","PPC_90","60","passive","Homo",0.0675489177478087
"992","PPC_90","60","passive","Hetero",0.0603660698215643
"993","PPC_90","60","passive","Homo",0.00874958630847203
"994","PPC_90","60","passive","Hetero",0.0097119808440345
"995","PPC_90","60","passive","Homo",0.0561752440354293
"996","PPC_90","60","passive","Hetero",0.0625372093364362
"997","PPC_90","60","passive","Homo",0.0827758296212715
"998","PPC_90","60","passive","Hetero",0.0678795278313596
"999","PPC_90","60","passive","Homo",0.078348838654641
"1000","PPC_90","60","passive","Hetero",0.0413049758587727
"1001","PPC_90","60","passive","Homo",0.0375052172621075
"1002","PPC_90","60","passive","Hetero",0.0409445111725675
"1003","PPC_90","60","passive","Homo",0.0913607104269449
"1004","PPC_90","60","passive","Hetero",0.0531376351968349
"1005","PPC_90","100","passive","Homo",0.0153128864463337
"1006","PPC_90","100","passive","Hetero",0.011477666839958
"1007","PPC_90","100","passive","Homo",0.0780373133767202
"1008","PPC_90","100","passive","Hetero",0.0819959037895993
"1009","PPC_90","100","passive","Homo",0.00932547956150986
"1010","PPC_90","100","passive","Hetero",0.00843310484289041
"1011","PPC_90","100","passive","Homo",0.0495677958859047
"1012","PPC_90","100","passive","Hetero",0.0629163314158204
"1013","PPC_90","100","passive","Homo",0.0752783684739455
"1014","PPC_90","100","passive","Hetero",0.0745202961684781
"1015","PPC_90","100","passive","Homo",0.0772980448431784
"1016","PPC_90","100","passive","Hetero",0.0480725791462822
"1017","PPC_90","100","passive","Homo",0.038200575592653
"1018","PPC_90","100","passive","Hetero",0.0388173617326559
"1019","PPC_90","100","passive","Homo",0.0818422180053404
"1020","PPC_90","100","passive","Hetero",0.0468758821867678
"1021","PPC_135","0","passive","Homo",0
"1022","PPC_135","0","passive","Hetero",0
"1023","PPC_135","0","passive","Homo",0
"1024","PPC_135","0","passive","Hetero",0
"1025","PPC_135","0","passive","Homo",0
"1026","PPC_135","0","passive","Hetero",0
"1027","PPC_135","0","passive","Homo",0
"1028","PPC_135","0","passive","Hetero",0
"1029","PPC_135","0","passive","Homo",0
"1030","PPC_135","0","passive","Hetero",0
"1031","PPC_135","0","passive","Homo",0
"1032","PPC_135","0","passive","Hetero",0
"1033","PPC_135","0","passive","Homo",0
"1034","PPC_135","0","passive","Hetero",0
"1035","PPC_135","0","passive","Homo",0
"1036","PPC_135","0","passive","Hetero",0
"1037","PPC_135","10","passive","Homo",0.0142409293983989
"1038","PPC_135","10","passive","Hetero",0.0129429406110783
"1039","PPC_135","10","passive","Homo",0.016332503992562
"1040","PPC_135","10","passive","Hetero",0.016115338059523
"1041","PPC_135","10","passive","Homo",0.00559594554969559
"1042","PPC_135","10","passive","Hetero",0.00388306955399745
"1043","PPC_135","10","passive","Homo",0.0255022687143542
"1044","PPC_135","10","passive","Hetero",0.0222103292307849
"1045","PPC_135","10","passive","Homo",0.0388577785728276
"1046","PPC_135","10","passive","Hetero",0.034306866388902
"1047","PPC_135","10","passive","Homo",0.0437214643580257
"1048","PPC_135","10","passive","Hetero",0.0278651185651952
"1049","PPC_135","10","passive","Homo",0.06846905982847
"1050","PPC_135","10","passive","Hetero",0.027887810451616
"1051","PPC_135","10","passive","Homo",0.031431174493827
"1052","PPC_135","10","passive","Hetero",0.0192474532969938
"1053","PPC_135","20","passive","Homo",0.0160043219911163
"1054","PPC_135","20","passive","Hetero",0.0139872036835454
"1055","PPC_135","20","passive","Homo",0.0321488388294238
"1056","PPC_135","20","passive","Hetero",0.0350934348215458
"1057","PPC_135","20","passive","Homo",0.0062040911934926
"1058","PPC_135","20","passive","Hetero",0.00499466518109187
"1059","PPC_135","20","passive","Homo",0.0354955320683555
"1060","PPC_135","20","passive","Hetero",0.03196763669976
"1061","PPC_135","20","passive","Homo",0.0438014323477741
"1062","PPC_135","20","passive","Hetero",0.04451713914337
"1063","PPC_135","20","passive","Homo",0.056319883622219
"1064","PPC_135","20","passive","Hetero",0.0455106506323416
"1065","PPC_135","20","passive","Homo",0.0540273714540789
"1066","PPC_135","20","passive","Hetero",0.0335690610565938
"1067","PPC_135","20","passive","Homo",0.0610829938595887
"1068","PPC_135","20","passive","Hetero",0.0325165726374678
"1069","PPC_135","40","passive","Homo",0.0142508004256911
"1070","PPC_135","40","passive","Hetero",0.0158615128074291
"1071","PPC_135","40","passive","Homo",0.0458286908054165
"1072","PPC_135","40","passive","Hetero",0.0455140135095082
"1073","PPC_135","40","passive","Homo",0.0102106091136167
"1074","PPC_135","40","passive","Hetero",0.0123713785285128
"1075","PPC_135","40","passive","Homo",0.0376294930132235
"1076","PPC_135","40","passive","Hetero",0.0341096250741138
"1077","PPC_135","40","passive","Homo",0.0495231135928918
"1078","PPC_135","40","passive","Hetero",0.0449081311983461
"1079","PPC_135","40","passive","Homo",0.0658007906776186
"1080","PPC_135","40","passive","Hetero",0.0543978614262457
"1081","PPC_135","40","passive","Homo",0.04686629316687
"1082","PPC_135","40","passive","Hetero",0.0422592316123556
"1083","PPC_135","40","passive","Homo",0.0555337316336579
"1084","PPC_135","40","passive","Hetero",0.0283188700196366
"1085","PPC_135","60","passive","Homo",0.0136450441349592
"1086","PPC_135","60","passive","Hetero",0.0131494562201242
"1087","PPC_135","60","passive","Homo",0.0691369410383542
"1088","PPC_135","60","passive","Hetero",0.0605352431774854
"1089","PPC_135","60","passive","Homo",0.0126568684129971
"1090","PPC_135","60","passive","Hetero",0.0116196443448617
"1091","PPC_135","60","passive","Homo",0.0492422506164654
"1092","PPC_135","60","passive","Hetero",0.0374319636897949
"1093","PPC_135","60","passive","Homo",0.043202116929205
"1094","PPC_135","60","passive","Hetero",0.0422076510962564
"1095","PPC_135","60","passive","Homo",0.0600164229350749
"1096","PPC_135","60","passive","Hetero",0.0361982973673863
"1097","PPC_135","60","passive","Homo",0.0380692618015589
"1098","PPC_135","60","passive","Hetero",0.0356362404446513
"1099","PPC_135","60","passive","Homo",0.0513150770544076
"1100","PPC_135","60","passive","Hetero",0.0247536523174377
"1101","PPC_135","100","passive","Homo",0.0126484321796246
"1102","PPC_135","100","passive","Hetero",0.0117498057123723
"1103","PPC_135","100","passive","Homo",0.0586883400023022
"1104","PPC_135","100","passive","Hetero",0.0579974046071647
"1105","PPC_135","100","passive","Homo",0.0117108587434695
"1106","PPC_135","100","passive","Hetero",0.00956102602701741
"1107","PPC_135","100","passive","Homo",0.0510993178532741
"1108","PPC_135","100","passive","Hetero",0.0435092656257339
"1109","PPC_135","100","passive","Homo",0.0427014483581569
"1110","PPC_135","100","passive","Hetero",0.0412102134140624
"1111","PPC_135","100","passive","Homo",0.0695822946167265
"1112","PPC_135","100","passive","Hetero",0.0601604853113096
"1113","PPC_135","100","passive","Homo",0.0382763273166043
"1114","PPC_135","100","passive","Hetero",0.0347777971519464
"1115","PPC_135","100","passive","Homo",0.0413346370380663
"1116","PPC_135","100","passive","Hetero",0.0251727403996008
