"","Condition","Percent","Homo","Hetero"
"114","V1_135","0",0.0673810257381479,0.0414781182128882
"115","V1_135","0",0.101438979823167,0.0403397311682731
"116","V1_135","0",0.0768257018352797,0.0427333603858288
"117","V1_135","0",0.0273032832844868,0.0135622408338507
"118","V1_135","0",0.0660185657433668,0.0675894930229091
"119","V1_135","10",0.132930000138904,0.137347447788498
"120","V1_135","10",0.206892861617674,0.145469347437322
"121","V1_135","10",0.14644884174008,0.0903333900791976
"122","V1_135","10",0.259903949517306,0.148518866750149
"123","V1_135","10",0.210922074796949,0.12988610923062
"124","V1_135","10",0.151680134008225,0.098282075176178
"125","V1_135","10",0.102591789746795,0.0514127786265725
"126","V1_135","10",0.185260082970514,0.120029904294668
"127","V1_135","10",0.191864230283157,0.115707909951002
"128","V1_135","20",0.105365359690738,0.129558228019582
"129","V1_135","20",0.212687547704722,0.144620777202868
"130","V1_135","20",0.151876441369882,0.105965877344094
"131","V1_135","20",0.231529105422042,0.110825641025514
"132","V1_135","20",0.190936745064441,0.132748045800418
"133","V1_135","20",0.194570566066108,0.123038919247384
"134","V1_135","20",0.151457130514138,0.0850512151681411
"135","V1_135","20",0.157913344777232,0.1051774872917
"136","V1_135","20",0.199745108403315,0.114304945166786
"137","V1_135","40",0.139563433188259,0.158685788149089
"138","V1_135","40",0.195541507463715,0.156205598219337
"139","V1_135","40",0.157162222273585,0.139113091371238
"140","V1_135","40",0.208475650765442,0.115061620735136
"141","V1_135","40",0.167495059362243,0.129570713732918
"142","V1_135","40",0.258517545925908,0.123762796639713
"143","V1_135","40",0.170878171508559,0.106698008972138
"144","V1_135","40",0.147774416079909,0.118528434439494
"145","V1_135","40",0.172331456307057,0.130819814533808
"146","V1_135","60",0.157643894162543,0.143733984196691
"147","V1_135","60",0.1962585294214,0.154745947729467
"148","V1_135","60",0.149032623283731,0.1366414721697
"149","V1_135","60",0.187491181954953,0.112601075913591
"150","V1_135","60",0.169467840707504,0.126304146799559
"151","V1_135","60",0.242865744491689,0.150624725253863
"152","V1_135","60",0.199551929166454,0.120446167933988
"153","V1_135","60",0.145291442833481,0.119808847968784
"154","V1_135","60",0.158702656028377,0.138031608741303
"155","V1_135","100",0.134832916719513,0.139271873383819
"156","V1_135","100",0.194767756854499,0.163751155153489
"157","V1_135","100",0.132533173829022,0.149860417230778
"158","V1_135","100",0.173961492345429,0.114467379655504
"159","V1_135","100",0.162311595855161,0.128558177914009
"160","V1_135","100",0.2335988391199,0.142501641345614
"161","V1_135","100",0.213934831441731,0.131916707349473
